,input_string,formatted_address,latitude,longitude,accuracy,google_place_id,type,status
7798,"74 OLD KILMAINHAM VILLAGE, BOW LANE, DUBLIN 8,Dublin,Ireland","Old Kilmainham Village, 17 Bow Ln W, Kilmainham, Dublin 8, D08 Y963, Ireland",53.3431961,-6.295417400000001,ROOFTOP,ChIJpakQBDgMZ0gRaW3agA0z8C0,premise,OK
7799,"1 CYPRESS PARK, TEMPLEOGUE, DUBLIN 6W,Dublin,Ireland","1 Cypress Park, Templeogue Village, Dublin 6W, Co. Dublin, D6W TV04, Ireland",53.2992972,-6.3085089,ROOFTOP,ChIJCfLbtZwLZ0gRzv1pTgAhu8Q,street_address,OK
7800,"5 REUBEN SQ, REUBEN ST, THE COOMBE,Dublin,Ireland","The Coombe, The Liberties, Dublin, Ireland",53.3398008,-6.2769678,GEOMETRIC_CENTER,ChIJTc5gdyQMZ0gRackT6aYq2X8,route,OK
7801,"112 BELFRY HALL, CITYWEST, SAGGART DUBLIN 24,Dublin,Ireland","Oldbawn, Dublin 24, Ireland",53.2849263,-6.3713058,APPROXIMATE,ChIJl7FgcMp0Z0gRMhQ-Tbe9_eY,postal_town,OK
7802,"45B KILLINEY HILL RD, KILLINEY, DUBLIN,Dublin,Ireland","45 Killiney Hill Rd, Killiney, Dublin, Ireland",53.2604163,-6.1172296,RANGE_INTERPOLATED,Ei40NSBLaWxsaW5leSBIaWxsIFJkLCBLaWxsaW5leSwgRHVibGluLCBJcmVsYW5kIjASLgoUChIJffNS7cMHZ0gR9eCAavUpVzYQLSoUChIJ5xRMW8IHZ0gRDf798OqimsI,street_address,OK
7803,"61 THE PINES, VENETIAN HALL, KILLESTER DUBLIN 5,Dublin,Ireland","The Pines & Venetian Hall, Clontarf West, Dublin, Ireland",53.3762205,-6.1996609,GEOMETRIC_CENTER,EjlUaGUgUGluZXMgJiBWZW5ldGlhbiBIYWxsLCBDbG9udGFyZiBXZXN0LCBEdWJsaW4sIElyZWxhbmQiZiJkChQKEgkxRQtduQ9nSBF_mqbQzvcn0BIUChIJMUULXbkPZ0gRf5qm0M73J9AaFAoSCWH9tT-5D2dIEemRo_A3gIn-GhQKEgn7mufmuw9nSBHETUhW6CObKCIKDZ2Q0B8VvwFO_A,intersection,OK
7804,"14 THE GLEN, WOODPARK ESTATE, BALINTEER,Dublin,Ireland","14 The Glen, Woodpark, Dublin 16, D16 XY50, Ireland",53.27347049999999,-6.246737899999999,ROOFTOP,ChIJBRIz534JZ0gR3aImPFNy1F8,street_address,OK
7805,"9 SUNDAY'S WELL, Bracken Park, Carpenterstown Road,Dublin,Ireland","Carpenterstown Road, Castleknock, Dublin, Ireland",53.3730027,-6.377557899999999,GEOMETRIC_CENTER,ChIJr3LbSzYNZ0gRqYlljByLaAE,"establishment,point_of_interest",OK
7806,"139 COLLINS AVENUE  EAST, KILLESTER, DUBLIN 5,Dublin,Ireland","139 Collins Ave E, Clontarf West, Dublin 5, D05 F765, Ireland",53.3738705,-6.213683199999999,ROOFTOP,ChIJH1MllLMPZ0gRdNT9jcv4rQk,street_address,OK
7807,"Apartment 28 Orwell Gate, Block A  Marianella, Orwell Road,Dublin,Ireland","28 Orwell Rd, Dublin 6, D06 W884, Ireland",53.31112659999999,-6.274301299999999,ROOFTOP,ChIJxQbmHvgLZ0gR8iiULmdXjio,premise,OK
7808,"Apartment 2 Orwell Gate, Block A Marianella, Rathgar,Dublin,Ireland","2 Orwell View, Orwell Rd, Dublin 6, D06 R3H0, Ireland",53.3102055,-6.2743231,ROOFTOP,ChIJOdH8h_cLZ0gREH-G8dao5FM,premise,OK
7809,"126 GLEANN NA RI, CABINTEELY, DUBLIN 18,Dublin,Ireland","126 Gleann na Ri, Cherrywood, Dublin, Ireland",53.2463111,-6.142558500000001,RANGE_INTERPOLATED,Ei0xMjYgR2xlYW5uIG5hIFJpLCBDaGVycnl3b29kLCBEdWJsaW4sIElyZWxhbmQiMBIuChQKEgmfAGLgDghnSBGd-iMUqmA6UxB-KhQKEgm9HkbnDghnSBEF6nqoWfnv3g,street_address,OK
7810,"Apartment 37 Neptune Block, Honeypark, Dun-Laoghaire,Dublin,Ireland","Dún Laoghaire, Dublin, Ireland",53.2943958,-6.133866599999999,APPROXIMATE,ChIJjxxH-94HZ0gR8Ckyl6nHAAo,"neighborhood,political",OK
7811,"Apartment 113 Neptune Block, Honeypark, Dun-Laoghaire,Dublin,Ireland","Dún Laoghaire, Dublin, Ireland",53.2943958,-6.133866599999999,APPROXIMATE,ChIJjxxH-94HZ0gR8Ckyl6nHAAo,"neighborhood,political",OK
7812,"49 MEADOW GROVE, CHURCHTOWN, DUBLIN 16,Dublin,Ireland","49 Meadow Grove, Dundrum, Dublin 16, D16 A0V5, Ireland",53.2861197,-6.2575875,ROOFTOP,ChIJ_fjXLN8LZ0gRr9uFHJRMLJA,street_address,OK
7813,"UNIT NO 45 SECOND FLOOR, NORTHBANK, CASTLEFORBES ROAD,Dublin,Ireland","Castleforbes Rd, North Dock, Dublin, Ireland",53.3485888,-6.2319967,GEOMETRIC_CENTER,ChIJVdrhuPEOZ0gRqZGW3722JEI,route,OK
7814,"32 RATHMINES TOWN CENTRE, RATHMINES RD LOWER, DUBLIN,Dublin,Ireland","Rathmines Town Centre, Rathmines Rd Lower, Rathmines, Dublin 6, Ireland",53.325356,-6.2646117,ROOFTOP,ChIJX-hebx0MZ0gRPBr84hndMNs,premise,OK
7815,"11 willow house, silverbanks, baldoyle,Dublin,Ireland","Red Arches Ave, Stapolin, Dublin, Ireland",53.40163099999999,-6.1400036,GEOMETRIC_CENTER,ChIJDeczlzUFZ0gR0HDveznHIb4,"establishment,general_contractor,point_of_interest",OK
7816,"239 TEMPLEOGUE RD, TERENURE, DUBLIN 6W,Dublin,Ireland","239 Templeogue Rd, Templeogue Village, Dublin 6W, Co. Dublin, D6W PA06, Ireland",53.3007121,-6.29941,ROOFTOP,ChIJA8q5-o8LZ0gRHVMzeKOaijc,premise,OK
7817,"16 Stratton Way, Adamstown Square, Adamstown,Dublin,Ireland","16 Stratton Way, Finnstown, Lucan, Co. Dublin, K78 E726, Ireland",53.33856189999999,-6.4687136,ROOFTOP,ChIJhUcyE8lzZ0gRkV9Gl1vR23g,street_address,OK
7818,"33 ROSEDALE CLOSE, CLONEE, DUBLIN 15,Dublin,Ireland","33 Rosedale Cl, Castaheany, Dublin, Ireland",53.3998257,-6.4347255,RANGE_INTERPOLATED,EiszMyBSb3NlZGFsZSBDbCwgQ2FzdGFoZWFueSwgRHVibGluLCBJcmVsYW5kIjASLgoUChIJmyEbOGVtZ0gRqqTUhMIPbJUQISoUChIJi-NAOGVtZ0gRJk_HU60aEfk,street_address,OK
7819,"40 ROWANBYRN, BLACKROCK, DUBLIN,Dublin,Ireland","40 Rowanbyrn, Deansgrange, Blackrock, Co. Dublin, A94 FY88, Ireland",53.2877859,-6.170283899999999,ROOFTOP,ChIJZ92k15IIZ0gR3tRw5Xscdxw,street_address,OK
7820,"35 BELARMINE GROVE, BELARMINE WOODS, STEPASIDE,Dublin,Ireland","35 Belarmine Square, Kilgobbin, Dublin, Ireland",53.2591303,-6.2183248,RANGE_INTERPOLATED,Ei8zNSBCZWxhcm1pbmUgU3F1YXJlLCBLaWxnb2JiaW4sIER1YmxpbiwgSXJlbGFuZCIwEi4KFAoSCWdPjBG9CWdIEY9yIBAFdRbzECMqFAoSCbHzghK9CWdIEdV0-PQmpZVL,street_address,OK
7821,"59 Abbot Court, Cualanor, Dun Laoghaire,Dublin,Ireland","Abbot Court, Dún Laoghaire, Co. Contae Bhaile Átha Cliath, Ireland",53.2830319,-6.141126,ROOFTOP,ChIJU_SfwikGZ0gRMs7JXOksmeQ,premise,OK
7822,"70 BIRCHWOOD DR, SPRINGFIELD, TALLAGHT DUBLIN 24,Dublin,Ireland","70 Birchwood Dr, Springfield, Dublin 24, D24 V0A5, Ireland",53.2916135,-6.3828168,ROOFTOP,ChIJE3WtdLp0Z0gRU-fOPkDnAKA,street_address,OK
7823,"40 Castleland Park drive, Balbriggan, County Dublin,Dublin,Ireland","40 Castleland Park Dr, Castleland, Balbriggan, Co. Dublin, K32 FA30, Ireland",53.598453,-6.180642799999999,ROOFTOP,ChIJ8-a_2pQiZ0gRPaIBUna1how,street_address,OK
7824,"40 Hollywoodrath Crescent, Hollystown, Dublin 15,Dublin,Ireland","Hollywoodrath Rise, Hollywoodrath, Co. Dublin, Ireland",53.4248245,-6.376298,GEOMETRIC_CENTER,ChIJ77F3DcMSZ0gRVM1-f0wNdc0,route,OK
7825,"10 BELFRY LODGE, CITYWEST, DUBLIN 24,Dublin,Ireland","10 Belfry Lodge, Citywest, Dublin, D24 KA99, Ireland",53.277067,-6.4143323,ROOFTOP,ChIJ7adjrfZ0Z0gRE5AoBKcVEgw,street_address,OK
7826,"25 ROWAN HOUSE, MESPIL ROAD, DUBLIN 4,Dublin,Ireland","Mespil Rd, Dublin, Ireland",53.3330226,-6.2486378,GEOMETRIC_CENTER,ChIJf0MNG70OZ0gRCnu2Q1h6o1Q,route,OK
7827,"22 MARLBOROUGH COURT, MARLBOROUGH ST, DUBLIN 1,Dublin,Ireland","Marlborough Court, Marlborough St, North City, Dublin 1, Ireland",53.3515003,-6.258165099999999,ROOFTOP,ChIJKwN-cIYOZ0gRzDbhxa5SKzQ,premise,OK
7828,"UNIT 129 FIRST FLOOR, NORTHBANK CASTLEFORBES ROAD, DUBLIN 1,Dublin,Ireland","Castleforbes Rd, North Dock, Dublin, Ireland",53.3485888,-6.2319967,GEOMETRIC_CENTER,ChIJVdrhuPEOZ0gRqZGW3722JEI,route,OK
7829,"9 SUNDALE ROAD, TALLAGHT, DUBLIN 24,Dublin,Ireland","Oldbawn, Dublin 24, Ireland",53.2849263,-6.3713058,APPROXIMATE,ChIJl7FgcMp0Z0gRMhQ-Tbe9_eY,postal_town,OK
7830,"APT 13 ST CANICES SQ, CHURCH ST, FINGLAS DUBLIN 11,Dublin,Ireland","Church St, Dublin, Ireland",53.387827,-6.3007604,GEOMETRIC_CENTER,ChIJ-3tG8_INZ0gRgaSAUrdkprE,route,OK
7831,"9 Emsworth Park, Kinsealy Lane, Kinsealy,Dublin,Ireland","Emsworth PO10, UK",50.848132,-0.937928,APPROXIMATE,ChIJ-QBXLS5FdEgRfWlROml2gsA,"locality,political",OK
7832,"14 WARREN GREEN, WARREN PARK, CASTLEKNOCK DUBLIN 15,Dublin,Ireland","14 Warren Green, Carpenterstown, Dublin 15, D15 KNX8, Ireland",53.3731543,-6.3901961,ROOFTOP,ChIJG6FkBbVyZ0gRu2AzX6J57ag,street_address,OK
7833,"40 Belltree Avenue, Clongriffin, Dublin 13,Dublin,Ireland","40 Belltree Ave, Donaghmede, Dublin, D13 F6RX, Ireland",53.4061464,-6.1552978,ROOFTOP,ChIJwQHNprIaZ0gRLIKG2bw9moQ,street_address,OK
7834,"18 ST AONGUS GROVE, TALLAGHT, DUBLIN 24,Dublin,Ireland","18 St Aongus' Grove, Tymon North, Dublin 24, D24 T2P5, Ireland",53.2983458,-6.344855900000001,ROOFTOP,ChIJC3xRL10LZ0gRGmHwkOy0ioQ,street_address,OK
7835,"4 Parkside Heath, Parkside, Malahide Road,Dublin,Ireland","Malahide Rd, Dublin, Ireland",53.3905103,-6.1979019,GEOMETRIC_CENTER,EhxNYWxhaGlkZSBSZCwgRHVibGluLCBJcmVsYW5kIi4qLAoUChIJb4YkWt8PZ0gRJkq4vAlfx-4SFAoSCS-sJ-qADmdIEaBxMZepxwAK,route,OK
7836,"35 2 4 GEORGES QUAY, DUBLIN 2, DUBLIN,Dublin,Ireland","35 2, 4 George's Quay, Dublin 2, D02 AP20, Ireland",53.3473549,-6.2553953,ROOFTOP,EjIzNSAyLCA0IEdlb3JnZSdzIFF1YXksIER1YmxpbiAyLCBEMDIgQVAyMCwgSXJlbGFuZCIgGh4KFgoUChIJUZxgZoUOZ0gRy6cLx5zG0lESBDM1IDI,subpremise,OK
7837,"172, BUTTERCUP PARK, DARNDALE DUBLIN 17,Dublin,Ireland","172 Buttercup Park, Priorswood, Dublin, Ireland",53.3988904,-6.1893015,RANGE_INTERPOLATED,Ei8xNzIgQnV0dGVyY3VwIFBhcmssIFByaW9yc3dvb2QsIER1YmxpbiwgSXJlbGFuZCIxEi8KFAoSCaHHOFzhD2dIEab_7tsmHPxOEKwBKhQKEgkriw_A4w9nSBFM7q2ubyOqJw,street_address,OK
7838,"18 THE COPSE, WOODPARK, BALLINTEER,Dublin,Ireland","18 The Copse, Kingstown, Dublin, Ireland",53.27190479999999,-6.2509398,RANGE_INTERPOLATED,EigxOCBUaGUgQ29wc2UsIEtpbmdzdG93biwgRHVibGluLCBJcmVsYW5kIjASLgoUChIJLbeJ238JZ0gREbCaUbQ7fQAQEioUChIJofBB2n8JZ0gRhWSD6XlVDgc,street_address,OK
7839,"60 CUSTOM HOUSE HARBOUR APTS, CUSTOM HOUSE HARBOUR, DUBLIN 1,Dublin,Ireland","3 Harbourmaster Pl, Dublin Docklands, Dublin, Ireland",53.35135349999999,-6.2482147,ROOFTOP,ChIJ12TUBYwOZ0gR5ljNOPZfbTQ,"establishment,point_of_interest",OK
7840,"Apt12 Abbot court  Cualanor, Upper Glenageary Road, Dun Laoghaire,Dublin,Ireland","Abbot Court, Dún Laoghaire, Co. Contae Bhaile Átha Cliath, Ireland",53.2830319,-6.141126,ROOFTOP,ChIJU_SfwikGZ0gRMs7JXOksmeQ,premise,OK
7841,"BRAEMAR COTTAGE, TEXAS LANE, MALAHIDE,Dublin,Ireland","Braemar Cottage, Texas Ln, Malahide, Co. Dublin, Ireland",53.4542643,-6.1635348,ROOFTOP,ChIJBVhyj2QaZ0gRVvbBC7KJHoU,premise,OK
7842,"52 COWPER RD, RATHMINES, DUBLIN 6,Dublin,Ireland","Coote House, 52 Cowper Rd, Rathmines, Dublin 6, D06 H5K2, Ireland",53.3158612,-6.2597549,ROOFTOP,ChIJL5PZX6oOZ0gRbXfXX1gsLOM,street_address,OK
7843,"4 Roseland Avenue, Cualanor, Upper Glenageary Road,Dublin,Ireland","4 Roseland Ave, Monkstown, Dublin, Co. Dublin, A96 W2W4, Ireland",53.2872216,-6.141215499999999,ROOFTOP,ChIJNSt15ycGZ0gR0wZg9AdJAoM,street_address,OK
7844,"APT 3, 31 BOLTON ST, DUBLIN 1,Dublin,Ireland","Apartment 3, 31 Bolton St, Dublin, D01 P207, Ireland",53.3528653,-6.2686435,ROOFTOP,ChIJBfnky4EOZ0gR4yikK3NybAI,subpremise,OK
7845,"3 ST MARYS TERRACE, ARBOUR PLACE, STONEYBATTER,Dublin,Ireland","3 St Mary's Terrace, Stoneybatter, Dublin, Ireland",53.3505359,-6.283068399999999,ROOFTOP,ChIJzdXW8C0MZ0gRLbi2j57fUGQ,street_address,OK
7846,"10  Hamilton Hill, Barnageeragh Cove, Skerries,Dublin,Ireland","10 Hamilton Hill, Barnageera, Skerries, Co. Dublin, K34 TA47, Ireland",53.5842502,-6.141681300000001,ROOFTOP,ChIJS3oojnkiZ0gRB1SL-QEeou4,street_address,OK
7847,"276 PARKLANDS, NORTHWOOD, SANTRY DUBLIN 9,Dublin,Ireland","9 Parklands, Santry, Dublin, Ireland",53.4068258,-6.2509788,RANGE_INTERPOLATED,EiQ5IFBhcmtsYW5kcywgU2FudHJ5LCBEdWJsaW4sIElyZWxhbmQiMBIuChQKEgnfiGnK3RFnSBEcUMHDLbz1nBAJKhQKEgnfiGnK3RFnSBEK7iDV152sSg,street_address,OK
7848,"22 ROWLAGH CRESCENT, CLONDALKIN, DUBLIN 22,Dublin,Ireland","22 Rowlagh Cres, Ronanstown, Dublin 22, D22 Y2Y9, Ireland",53.3416825,-6.405223299999999,ROOFTOP,ChIJlxSeSSJzZ0gRRCNi1b8b4i8,street_address,OK
7849,"50 Garville Lane, Rathgar, Dublin 6,Dublin,Ireland","50 Garville Ln, Dublin, D06 YW60, Ireland",53.31651069999999,-6.274236999999999,ROOFTOP,ChIJuQhSFAYMZ0gR83Wx2qaat9Y,premise,OK
7850,"1 RADCLIFFE HALL, ST JOHNS RD, SANDYMOUNT DUBLIN 4,Dublin,Ireland","St John's Rd, Dublin, Ireland",53.324764,-6.2090184,GEOMETRIC_CENTER,ChIJfYgYx9cOZ0gRFWHonmgzbPc,route,OK
7851,"72 Roseland Avenue, Cualanor, Upper Glenageary Road,Dublin,Ireland","72 Roseland Ave, Monkstown, Dublin, A96 W3Y6, Ireland",53.286646,-6.142825999999999,ROOFTOP,ChIJ4ZR6_ycGZ0gRXlVUwJN_dN8,street_address,OK
7852,"13 GRACE PARK GARDENS, DUBLIN,Dublin,Ireland","13 Grace Park Gardens, Drumcondra, Dublin 9, D09 VY59, Ireland",53.3684124,-6.248094,ROOFTOP,ChIJl_MJcGgOZ0gRjWJCyqLGEwk,street_address,OK
7853,"56 Ascaill Pairc an tSioda, Old Naas Road, Kingswood,Dublin,Ireland","56 Silken Park Ave, Cheeverstown, Dublin, Co. Dublin, Ireland",53.2981069,-6.4177651,ROOFTOP,ChIJIegYFIR0Z0gRDbinWq8EX4o,street_address,OK
7854,"THE HOLLOW, SPAWELL, TALLAGHT RD,Dublin,Ireland","The Hollow, 6W Tallaght Rd, Templeogue, Dublin, Ireland",53.2911449,-6.3275142,ROOFTOP,ChIJKwvnmW0LZ0gRzKl4FH1qtsI,premise,OK
7855,"12 MILLWOOD VILLAS, RAHENY, DUBLIN 5,Dublin,Ireland","12 Millwood Villas, Donaghmede, Dublin 5, D05 X3X2, Ireland",53.3905238,-6.1784952,ROOFTOP,ChIJ675xNfAPZ0gRwSa29dhzyAU,street_address,OK
7856,"52 KINGSCOURT, PARNELL STREET, DUBLIN1,Dublin,Ireland","King's Court, Parnell St, North City, Dublin 1, Ireland",53.3503038,-6.2660275,ROOFTOP,ChIJeT7W1YMOZ0gRmG8Hd4OY8Dc,subpremise,OK
7857,"51 MONALEA WOOD, FIRHOUSE, DUBLIN 24,Dublin,Ireland","Oldbawn, Dublin 24, Ireland",53.2849263,-6.3713058,APPROXIMATE,ChIJl7FgcMp0Z0gRMhQ-Tbe9_eY,postal_town,OK
7858,"APT 74 CORN MILL, DISTILLERY ROAD, DUBLIN 3,Dublin,Ireland","Corn Mill, Distillery Rd., Drumcondra, Dublin 3, D03 TR76, Ireland",53.363269,-6.2494355,ROOFTOP,ChIJQ-M4x2YOZ0gRyiYDLwEJsJQ,subpremise,OK
7859,"10 ARKLOW ST, STONEYBATTER, DUBLIN 7,Dublin,Ireland","10 Arklow St, Arbour Hill, Stoneybatter, Dublin, D07 R8X4, Ireland",53.3539943,-6.2929167,ROOFTOP,ChIJZ452tzQMZ0gRCvWq6YKH2nc,street_address,OK
7860,"APT 107, GATEWAY STUDENT VILLAGE, BALLYMUN RD DUBLIN 9,Dublin,Ireland","Ballymun Rd, Dublin, Ireland",53.3853859,-6.2651986,GEOMETRIC_CENTER,ChIJnVGA_w4OZ0gR-LcUZCPcKl4,route,OK
7861,"70 Abbot Court, Cualanor, Dun Laoghaire,Dublin,Ireland","Abbot Court, Dún Laoghaire, Co. Contae Bhaile Átha Cliath, Ireland",53.2830319,-6.141126,ROOFTOP,ChIJU_SfwikGZ0gRMs7JXOksmeQ,premise,OK
7862,"Unit 34 Seascape, 366 Clontarf Road, Dublin 3,Dublin,Ireland","366 Clontarf Rd, Clontarf, Dublin 3, D03 RV04, Ireland",53.3628121,-6.178906599999999,ROOFTOP,ChIJE1H0tp0PZ0gR9KPeLOVJ1ug,premise,OK
7863,"14 MONALOE PARK RD, BLACKROCK, DUBLIN,Dublin,Ireland","14 Monaloe Park Rd, Johnstown, Blackrock, Co. Dublin, A94 F2N8, Ireland",53.26623379999999,-6.156000300000001,ROOFTOP,ChIJrz1qpmUIZ0gRElIqGGWRYJI,premise,OK
7864,"105 ABBERLEY APTS, ABBERLEY SQ, HIGH ST DUBLIN 24,Dublin,Ireland","Abberley Square, Tallaght, Dublin, Ireland",53.288292,-6.366552599999999,GEOMETRIC_CENTER,ChIJdzezHK8LZ0gRZt9bXSNz0ew,"establishment,point_of_interest",OK
7865,"APT.22 D, EARLSFORT TERRACE, DUBLIN 2,Dublin,Ireland","Earlsforth House, 22 Earlsfort Terrace, Saint Kevin's, Dublin 2, D02 E277, Ireland",53.3329472,-6.2589729,ROOFTOP,ChIJMZy_jqEOZ0gRVG69LkzG6DQ,street_address,OK
7866,"1 THE CEDARS, HERBERT PARK LANE, BALLSBRIDGE DUBLIN 4,Dublin,Ireland","The Cedars, Herbert Park Ln, Anglesea Rd, Ballsbridge, Dublin 4, Ireland",53.32732060000001,-6.2319599,ROOFTOP,ChIJB68oTsYOZ0gRrvuEdv7Fii4,subpremise,OK
7867,"APT 8, 58 UPPER LEESON ST, LEESON ST DUBLIN 4,Dublin,Ireland","Leeson Street Lower, Dublin, Ireland",53.3340429,-6.2548584,GEOMETRIC_CENTER,ChIJs90RiaIOZ0gRBFABR0c7XDI,route,OK
7868,"Site 17 An Riasc, Farnham Drive, Finglas,Dublin,Ireland","17 An Riasc, Finglas South, Dublin 11, D11 K12X, Ireland",53.3857297,-6.2978203,ROOFTOP,ChIJP9J3Eu4NZ0gRAivH-vly80I,street_address,OK
7869,"13 COLEPARK DR, BALLYFERMOT, DUBLIN 10,Dublin,Ireland","13 Colepark Dr, Drumfinn, Dublin 10, D10 P899, Ireland",53.3447694,-6.3519862,ROOFTOP,ChIJI3eXXecMZ0gRYi4BsDGcswo,street_address,OK
7870,"11 BREWERY RD, STILLORGAN, DUBLIN,Dublin,Ireland","11 Brewery Rd, Ellesmere, Stillorgan, Dublin, A94 W935, Ireland",53.279843,-6.1974519,ROOFTOP,ChIJl_ASGgIJZ0gRNPuAx-aSAQ0,street_address,OK
7871,"71 ALDERWOOD AVE, SPRINGFIELD, TALLAGHT DUBLIN 24,Dublin,Ireland","71 Alderwood Ave, Springfield, Dublin 24, D24 V6D0, Ireland",53.28625100000001,-6.3822025,ROOFTOP,ChIJQ1hjPbh0Z0gRw3fYRcQOZaU,street_address,OK
7872,"21 HARDWICKE, SMITHFIELD, DUBLIN,Dublin,Ireland","The Hardwicke, 207 Morning Star Ave, Smithfield, Dublin 7, Ireland",53.351304,-6.2749213,ROOFTOP,ChIJnxPUwSsMZ0gRR3df0UUzvNw,premise,OK
7873,"46 KILFENORA RD, KIMMAGE, DUBLIN 12,Dublin,Ireland","46 Kilfenora Rd, Crumlin, Dublin 12, D12 K6N6, Ireland",53.3182713,-6.297034699999999,ROOFTOP,ChIJyTLh2HMMZ0gRWVVkUv7U-hU,street_address,OK
7874,"APT 1  2  3, 101 DORSET ST, DUBLIN 1,Dublin,Ireland","Dorset Street Lower, Dublin, Ireland",53.3594057,-6.2616947,GEOMETRIC_CENTER,ChIJ1y3cUXwOZ0gRjpXee5ZUeig,route,OK
7875,"9 BELFRY GREEN, CITYWEST, DUBLIN,Dublin,Ireland","9 Belfry Green, Citywest, Dublin, Ireland",53.2781824,-6.4131179,ROOFTOP,ChIJ85Wn5vN0Z0gRNH8iHCAXAEA,street_address,OK
7876,"APT 42 BLOCK B, SMITHFIELD, DUBLIN 7,Dublin,Ireland","APT 42 BLOCK B, 7 Smithfield, Dublin, Ireland",53.34787919999999,-6.2780358,ROOFTOP,Ei1BUFQgNDIgQkxPQ0sgQiwgNyBTbWl0aGZpZWxkLCBEdWJsaW4sIElyZWxhbmQiKhooChYKFAoSCY_VMu4uDGdIEbTtSg8wj5A0Eg5BUFQgNDIgQkxPQ0sgQg,subpremise,OK
7877,"Apt 7 New Bancroft Place, Main Street, Tallaght,Dublin,Ireland","New Bancroft Center, Bancroft Rd, Tallaght, Dublin 24, D24 V04C, Ireland",53.28699,-6.3594059,GEOMETRIC_CENTER,ChIJX9EP7EkLZ0gRR3ypB_mL32w,"establishment,point_of_interest",OK
7878,"26 STEWART HALL, PARNELL STREET, DUBLIN 1,Dublin,Ireland","Apartment 47, Stewart Hall, Ryder's Row, Rotunda, Dublin 1, Ireland",53.3501938,-6.2685629,ROOFTOP,ChIJ5-UIA4IOZ0gRBCArC7qDMp8,premise,OK
7879,"15 DRYNAM DR, DRYNAM HALL, KETTLES LANE,Dublin,Ireland","15 Drynam Dr, Drynam Hall, Swords, Co. Dublin, K67 XY30, Ireland",53.4432026,-6.2020848,ROOFTOP,ChIJa1niBmEQZ0gRw2QD7dFXEn0,street_address,OK
7880,"10 MOY GLAS DR, LUCAN, DUBLIN,Dublin,Ireland","10 Moy Glas Dr, Esker South, Lucan, Co. Dublin, K78 T997, Ireland",53.3439619,-6.4311748,ROOFTOP,ChIJKw0acgFzZ0gRyVRohxDgRx0,street_address,OK
7881,"81 CARNEGIE COURT, NORTH ST, SWORDS,Dublin,Ireland","Carnegie Court, North St, Townparks, Swords, Co. Dublin, Ireland",53.461914,-6.2179069,ROOFTOP,ChIJDUSuVukQZ0gRE6rd3WZ63jY,premise,OK
7882,"2 MANOR PLACE, ONGAR VILLAGE, DUBLIN 15,Dublin,Ireland","2 Manor Pl, Ongar Village, Dublin 15, D15 CK26, Ireland",53.3964981,-6.441307999999999,ROOFTOP,ChIJ9Sa17HttZ0gRwu4tHyLtslg,street_address,OK
7883,"121 Adamstown Way, Adamstown Square, Adamstown,Dublin,Ireland","121 Adamstown Way, Finnstown, Lucan, Co. Dublin, Ireland",53.3396121,-6.4670402,RANGE_INTERPOLATED,EjgxMjEgQWRhbXN0b3duIFdheSwgRmlubnN0b3duLCBMdWNhbiwgQ28uIER1YmxpbiwgSXJlbGFuZCIwEi4KFAoSCX3qyIHJc2dIEX6NhUpK20PoEHkqFAoSCaEadiS2c2dIEawu0_daxG0N,street_address,OK
7884,"20 RIVERBANK HALL, ADDISON PARK, GLASNEVIN DUBLIN 11,Dublin,Ireland","Apartment 63, Riverbank Hall, Addison Ave, Addison Park, Dublin 11, Ireland",53.3768281,-6.276674100000001,ROOFTOP,ChIJGwWF498NZ0gRPT7aRL_1E-A,premise,OK
7885,"8 Dalkey Manor, Killiney Road, Dalkey,Dublin,Ireland","8 Dalkey Manor, Killiney Rd, Dalkey, Dublin, A96 V8P0, Ireland",53.271091,-6.1166984,ROOFTOP,ChIJobbRXMkHZ0gRo_n0qfmNcHM,premise,OK
7886,"29 SOUTH AVE, MOUNT MERRION, CO DUBLIN,Dublin,Ireland","29 South Ave, Kilmacud, Blackrock, Co. Dublin, A94 R8D4, Ireland",53.2904647,-6.2088044,ROOFTOP,ChIJv6_SFhkJZ0gRbs-q-5et7ws,premise,OK
7887,"53 Dodsboro Road, Adamstown, Lucan,Dublin,Ireland","Adamstown, Co. Dublin, Ireland",53.3346735,-6.4562209,APPROXIMATE,ChIJ2d-YYrlzZ0gRskq7GajHACY,"neighborhood,political",OK
7888,"48 Belarmine Grove, Belarmine Woods, Stepaside,Dublin,Ireland","48 Belarmine Square, Kilgobbin, Dublin, D18 W352, Ireland",53.2590236,-6.218467800000001,ROOFTOP,ChIJSyT-Eb0JZ0gRxd2y7rIcooU,street_address,OK
7889,"2 PALMERSTOWN SQ APT, PALMERSTOWN PARK, DUBLIN 20,Dublin,Ireland","2 Palmerstown Square, Woodfarm, Dublin, Ireland",53.3506071,-6.3818817,RANGE_INTERPOLATED,Ei8yIFBhbG1lcnN0b3duIFNxdWFyZSwgV29vZGZhcm0sIER1YmxpbiwgSXJlbGFuZCIwEi4KFAoSCRkfYrIqDWdIEd1r72h4oUTjEAIqFAoSCTtHz7IqDWdIEZpOr-TrnDEM,street_address,OK
7890,"127 ARENA COURT, WHITESTOWN WAY, TALLAGHT,Dublin,Ireland","Arena, Whitestown Way, Tallaght, Dublin 24, Ireland",53.2834353,-6.3761905,ROOFTOP,ChIJbYS8sMl0Z0gRfeguEjvHxiw,premise,OK
